"uniprot_ac",entrez_id,uniprot_ac_reviewed
"Q14AJ9",258287,NULL
"Q3KPB0",259103,NULL
"Q3TBW9",69305,NULL
"Q3TM20",13972,NULL
"Q3UPQ4",668758,NULL
"Q3UPV7",629016,NULL
"Q3UYX7",66568,NULL
"Q4KL20",194588,NULL
"Q4R1J7",68318,NULL
"Q66JY9",329986,NULL
"Q6NV49",18806,NULL
"Q6PCS8",230848,NULL
"Q8BRY4",12274,NULL
"Q8R258",171259,NULL
"Q8R5L1",12261,NULL
"Q9D4E9",74409,NULL
"A2CG29",632126,NULL
"B9EHC9",75122,NULL
"Q3TYF1",17937,NULL
"Q3U8Y1",67994,NULL
"Q6XE40",13384,NULL
"Q8BV04",69207,NULL
"Q8K193",73061,NULL
"Q8VF14",258363,NULL
"Q8VG63",258790,NULL
"Q8VG65",258792,NULL
"Q922W6",17392,NULL
"Q9EQB8",18343,NULL
"S4R1G6",208606,NULL
"W4VSP5",636731,NULL
"A2APZ1",73598,NULL
"A6H656",18285,NULL
"A7VMS3",240095,NULL
"B2ZRS5",97998,NULL
"B8QI34",327814,NULL
"O55179",12047,NULL
"Q3UPZ0",20356,NULL
"Q3V0P3",385263,NULL
"Q3V2H3",55988,NULL
"Q3V1G9",21416,NULL
"Q8BML9",97541,NULL
"Q8BTS3",236573,NULL
"Q8VF10",258359,NULL
"Q8VFA9",258465,NULL
"Q91WI4",14012,NULL
"Q9D3Y2",74466,NULL
"Q9JM84",58214,NULL
"A2AHG2",192285,NULL
"A2CG22",624681,NULL
"A2RSF9",381286,NULL
"B7FAU5",13726,NULL
"D3YYX3",232337,NULL
"F8WID3",17869,NULL
"G3UW57",74998,NULL
"G3X9U3",81014,NULL
"G3XA13",93742,NULL
"Q0VBI4",258653,NULL
"Q3TGS9",228998,NULL
"Q3UIK0",17868,NULL
"Q3UW64",50798,NULL
"Q7TNW3",27389,NULL
"Q7TRX0",258181,NULL
"Q810N8",194738,NULL
"Q8C2T6",18969,NULL
"Q8VC73",225884,NULL
"Q8VIC1",252904,NULL
"Q91XY5",93711,NULL
"Q91YU7",21809,NULL
"Q921N8",56310,NULL
"A0A087WPI6",68453,NULL
"A2A8V7",100041433,NULL
"A2AH75",16561,NULL
"A2RS33",258311,NULL
"B7ZNL9",381801,NULL
"D7PDD4",106722,NULL
"G3XA22",78581,NULL
"Q3TWC1",19730,NULL
"Q5M8Q2",100042922,NULL
"Q5M8Q2",100042929,NULL
"Q5M8Q2",100042931,NULL
"Q5M8Q2",100042939,NULL
"Q5M8Q2",100042943,NULL
"Q5M8Q2",100042944,NULL
"Q5M8Q2",100042946,NULL
"Q5M8Q2",76383,NULL
"Q6PCY5",102637418,NULL
"Q7TQV3",257882,NULL
"Q7TRL3",258470,NULL
"Q8BW84",229487,NULL
"Q8C6G3",19752,NULL
"Q8CDD3",56427,NULL
"Q9CZQ1",56075,NULL
"Q9D8U0",15983,NULL
"A7VK13",108699,NULL
"B1ASC1",192199,NULL
"B1ASP2",16451,NULL
"B9EKI5",208650,NULL
"D3Z055",54196,NULL
"E9PWI7",381654,NULL
"E9Q317",100041953,NULL
"E9Q317",20220,NULL
"G3UYF5",230903,NULL
"J3QPX2",100042337,NULL
"J3QPX2",100862075,NULL
"J3QPX2",20611,NULL
"Q3TSN9",228662,NULL
"Q3TTW9",71729,NULL
"Q3U4X8",16881,NULL
"Q3U4L8",22709,NULL
"Q3UNZ2",332942,NULL
"Q3UUA6",320685,NULL
"Q3UWL8",109054,NULL
"Q59IW5",320712,NULL
"Q80ZL6",14179,NULL
"Q8K501",257667,NULL
"Q8VFP3",258615,NULL
"Q8VG46",258773,NULL
"Q8VGC2",258862,NULL
"Q9D2X6",71578,NULL
"A2A5N3",381404,NULL
"A2AN61",68379,NULL
"B2RW27",69396,NULL
"D3Z5D6",328829,NULL
"G3X8R4",14884,NULL
"Q3U0A6",544763,NULL
"Q3V1Q3",210044,NULL
"Q6NSQ5",434484,NULL
"Q7M708",387356,NULL
"Q7TS37",257881,NULL
"Q80WA3",278180,NULL
"Q8BGM4",79565,NULL
"Q8K4E3",225825,NULL
"Q8VCE3",13511,NULL
"Q8VF37",258387,NULL
"Q923C7",26888,NULL
"Q9D3I8",100861640,NULL
"Q9D3I8",664609,NULL
"Q9D4Y3",100040016,NULL
"Q9D4Y3",75199,NULL
"Q9D5Q6",70935,NULL
"A5D6P2",93742,NULL
"B1AXP3",75811,NULL
"B2RV38",217874,NULL
"E9Q2T4",67647,NULL
"F2Z3X0",12339,NULL
"G3UWE2",240328,NULL
"Q3TT92",22240,NULL
"Q3U280",72325,NULL
"Q3UFM6",27886,NULL
"Q8BI74",81840,NULL
"Q8C0Q5",244713,NULL
"Q8C415",71096,NULL
"Q8VFE2",258506,NULL
"Q8VGA1",258838,NULL
"Q91V35",19262,NULL
"Q921R9",50753,NULL
"Q9D4Q9",75863,NULL
"Q9D9U9",71870,NULL
"Q9DA74",69397,NULL
"Q9ERT2",170732,NULL
"B2RQ06",58206,NULL
"D6RDS4",69035,NULL
"G3X8W1",69439,NULL
"G3XA45",330581,NULL
"O54718",16369,NULL
"Q3TBV5",16181,NULL
"Q497J6",74090,NULL
"Q6PHQ9",230721,NULL
"Q6YI28",78354,NULL
"Q8BLU6",319196,NULL
"Q8BML2",319888,NULL
"Q8C9X3",22778,NULL
"Q925T4",54711,NULL
"Q9JJQ6",14070,NULL
"A0A087WSK1",231098,NULL
"B9EJA3",19266,NULL
"E9Q027",72068,NULL
"G3X8X6",20612,NULL
"G5E905",208292,NULL
"Q3TJI8",15483,NULL
"Q3TWJ1",20182,NULL
"Q3UNV2",100066,NULL
"Q3V3P1",21975,NULL
"Q6F5F2",320832,NULL
"Q8BTU6",13682,NULL
"Q8BWW3",109785,NULL
"Q8BY83",64931,NULL
"Q8VGU9",259045,NULL
"Q8VH00",259100,NULL
"Q99PM0",17150,NULL
"Q9D272",26359,NULL
"A2AEK1",108062,NULL
"A2AHC6",434727,NULL
"A6NAS3",100169868,NULL
"B1ARB3",18613,NULL
"G3UW79",80915,NULL
"G3X971",11735,NULL
"G3X9W6",224440,NULL
"O35452",81877,NULL
"Q3TCW7",27007,NULL
"Q3TDT5",16195,NULL
"Q3UGK8",330503,NULL
"Q4KL04",382275,NULL
"Q3UZY6",101197,NULL
"Q5RIS0",433719,NULL
"Q8BGT1",71436,NULL
"Q8CDE8",330228,NULL
"Q8VHM7",16155,NULL
"Q91X36",57429,NULL
"Q8VCV2",29812,NULL
"Q9D4R6",75870,NULL
"B2RWH8",226601,NULL
"B9EK12",170656,NULL
"D3YX67",66605,NULL
"E9QA61",100038725,NULL
"E9Q8K4",100855,NULL
"E9Q8K4",102641289,NULL
"Q4FJZ2",16650,NULL
"Q7TRF0",258905,NULL
"Q8C4Y1",17187,NULL
"Q8C635",14625,NULL
"Q8CB10",245240,NULL
"Q8R2B9",404284,NULL
"Q91VM8",224893,NULL
"A0A087WNR7",69126,NULL
"B1AX06",77015,NULL
"B2RY58",330953,NULL
"B9EJQ9",546294,NULL
"E9PVG8",319482,NULL
"E9Q3I3",219140,NULL
"K7N775",171202,NULL
"Q3KQQ2",17842,NULL
"Q3TQP0",100038538,NULL
"Q3U741",67040,NULL
"Q542I8",16414,NULL
"Q5ICG5",216739,NULL
"Q6AXH7",14056,NULL
"Q8BG70",353282,NULL
"Q7TQW6",258022,NULL
"Q8BM11",241636,NULL
"Q8BVQ0",66317,NULL
"Q8VFV3",258678,NULL
"Q9CYB4",13555,NULL
"Q9D9C0",77036,NULL
"Q9EQ99",258269,NULL
"Z4YL38",27372,NULL
"A2A4R0",17966,NULL
"A6P3E4",26419,NULL
"G3XA20",243547,NULL
"J3QK38",100040160,NULL
"J3QK38",100861820,NULL
"J3QK38",102642743,NULL
"Q2MDG1",434759,NULL
"Q3SXA2",113860,NULL
"Q3U3K9",11993,NULL
"Q3UWE6",69641,NULL
"Q7TQS2",257938,NULL
"Q7TRH2",258668,NULL
"Q8R278",171249,NULL
"Q8VET8",258279,NULL
"Q8VFK5",258571,NULL
"Q8VFW9",258694,NULL
"Q9D140",68668,NULL
"Q9D6E1",72978,NULL
"A2AGD7",68394,NULL
"A2AWM0",100135654,NULL
"A2AQI7",20511,NULL
"A2CG71",100040448,NULL
"A2CG71",668963,NULL
"B1ATY8",70317,NULL
"B2RV89",328231,NULL
"D3Z0Y0",110920,NULL
"G3UW63",209550,NULL
"G3X8R7",232784,NULL
"G3X981",19132,NULL
"Q3UTR7",11606,NULL
"Q7M748",22373,NULL
"Q7TRX3",259006,NULL
"Q7TS03",258089,NULL
"Q8VGD9",258879,NULL
"Q91VU7",78697,NULL
"Q9CXW7",76846,NULL
"A2AFH2",75097,NULL
"B2RVZ0",69511,NULL
"B3GLJ4",100312948,NULL
"D3YUT6",20193,NULL
"D3Z0U4",93696,NULL
"G3X9K0",381810,NULL
"K7N6J2",435949,NULL
"K7N6J2",667485,NULL
"Q0VBK4",110834,NULL
"Q3UEP1",12355,NULL
"Q3UW98",99709,NULL
"Q4U2P9",18390,NULL
"Q6P4T3",14050,NULL
"Q7JCZ1",17709,NULL
"Q8BGJ5",19205,NULL
"Q8BQT1",319146,NULL
"Q8CFP2",665211,NULL
"Q9D260",78243,NULL
"Q9JIC0",104349,NULL
"A3QQR1",71099,NULL
"G3UWE6",546903,NULL
"G3X8Z6",19687,NULL
"Q14BH6",237175,NULL
"Q3UH35",73469,NULL
"Q3UYP3",241732,NULL
"Q3V0K5",619303,NULL
"Q5SXS3",18858,NULL
"Q7TS33",258019,NULL
"Q8BS97",13003,NULL
"Q8C373",66566,NULL
"Q8K205",67724,NULL
"Q8K1X4",105855,NULL
"Q8VFI0",258544,NULL
"Q8VFV2",258677,NULL
"Q9D034",14674,NULL
"Q9D4Y8",75180,NULL
"Q9JJR2",27084,NULL
"S4R2B6",52717,NULL
"A2AV72",620807,NULL
"B2RX82",504186,NULL
"B7ZNS2",228836,NULL
"G5E876",73998,NULL
"M1VPI1",19016,NULL
"Q0VAX2",104360,NULL
"Q3UXB0",234988,NULL
"Q7TRV7",258016,NULL
"Q80YT3",242891,NULL
"Q8CJC7",243655,NULL
"Q91WM0",170938,NULL
"Q9D7U0",72373,NULL
"Q9R0K4",57270,NULL
"B7ZNH2",14582,NULL
"G3UWC5",21815,NULL
"G3X8S4",94112,NULL
"Q0VGU5",69568,NULL
"Q2THG5",58181,NULL
"Q3TBA1",381680,NULL
"Q3TPK1",114142,NULL
"Q3UUW5",66671,NULL
"Q3V2R3",69993,NULL
"Q6P5B5",23879,NULL
"Q6PGA6",57295,NULL
"Q80W26",229688,NULL
"Q8BJ45",22710,NULL
"Q91W19",20887,NULL
"Q9D117",72899,NULL
"Q9D809",72275,NULL
"A2AB60",57778,NULL
"A0A087WR62",11785,NULL
"B1AXU1",627927,NULL
"Q2TJJ8",16640,NULL
"Q3TAQ9",225348,NULL
"Q3U5H2",78473,NULL
"Q8BV89",319259,NULL
"Q8C7Q2",12648,NULL
"Q8C7Q2",67045,NULL
"Q8JZS2",17349,NULL
"Q8JZY1",54632,NULL
"Q8VFP2",258614,NULL
"Q9D0F7",67049,NULL
"A2AFI3",19655,NULL
"A2BG77",18028,NULL
"A4QPC5",17228,NULL
"D3YXE5",83398,NULL
"G3X9G9",668178,NULL
"G3X9X5",78781,NULL
"G3UWE3",17344,NULL
"G5E8Q5",102323,NULL
"H3BKL1",117149,NULL
"O08797",20723,NULL
"K9J724",100041895,NULL
"K9J724",100862126,NULL
"Q4PLS0",232827,NULL
"Q7TRI3",404321,NULL
"Q8R2A8",171225,NULL
"Q8R259",171258,NULL
"Q8VF18",18346,NULL
"Q91VA7",170718,NULL
"Q9CPR6",66322,NULL
"Q9CQH5",67127,NULL
"Q9D9Y8",75647,NULL
"Q9EQA9",258794,NULL
"Q9QUM5",15213,NULL
"V9GXF2",66132,NULL
"D3Z0K6",242860,NULL
"D3Z3N4",432467,NULL
"F6WIU1",215194,NULL
"G3UW99",74307,NULL
"G5E8L3",75541,NULL
"Q2LKV8",637515,NULL
"Q3KNZ4",12000,NULL
"Q3SXD1",100042782,NULL
"Q3SXD1",83457,NULL
"Q3TQZ7",26414,NULL
"Q3UHC9",16510,NULL
"Q3UQX8",12395,NULL
"Q3UUB8",320772,NULL
"Q497R5",11542,NULL
"Q5BKP9",545013,NULL
"Q62461",100040911,NULL
"Q8C1N9",100294660,NULL
"Q8C1N9",100505096,NULL
"Q8CAS3",51813,NULL
"Q8K4C9",252907,NULL
"Q8VCS9",14411,NULL
"Q8VG28",258755,NULL
"Q9D5N9",73808,NULL
"B1ATV3",22065,NULL
"B2RU69",16433,NULL
"B7ZMZ4",384997,NULL
"B9EHK9",30963,NULL
"D3YWZ8",30843,NULL
"G3X973",192187,NULL
"E9Q2N2",14180,NULL
"G5E8U4",209590,NULL
"G5E8X1",68347,NULL
"K3W4Q3",229593,NULL
"Q1RLL5",331529,NULL
"Q3UH07",353282,NULL
"Q497S0",546282,NULL
"Q5SZT7",66707,NULL
"Q6IFZ8",406223,NULL
"Q7TPL6",212276,NULL
"Q8VF79",258435,NULL
"Q8VFK3",258568,NULL
"Q8VGT9",259033,NULL
"Q9D6L6",69699,NULL
"Q9DAG6",69286,NULL
"Q9DAX0",71996,NULL
"A2ADB2",277743,NULL
"D3Z4L1",234814,NULL
"E0CYE9",27281,NULL
"G3UYI1",52004,NULL
"G3X8U8",26430,NULL
"J3QME2",100042401,NULL
"O70616",236546,NULL
"Q1WNQ6",17879,NULL
"Q3TMX0",53378,NULL
"Q5NCD7",258494,NULL
"Q7TR59",258584,NULL
"Q7TR90",258577,NULL
"Q80ZH7",16882,NULL
"Q8BQR8",230861,NULL
"Q8VFH0",258534,NULL
"Q8VGE5",258887,NULL
"Q9DB19",66871,NULL
"Q9EQA2",258603,NULL
"A2BE91",71820,NULL
"D3YUZ1",75338,NULL
"D9J2V6",18514,NULL
"E9Q732",71640,NULL
"G5E8Q7",66406,NULL
"Q05BE7",18222,NULL
"Q05CJ1",100043772,NULL
"Q3TYM2",17536,NULL
"Q3UQ14",27081,NULL
"Q3USV8",625098,NULL
"Q7TR35",258220,NULL
"Q7TR94",258564,NULL
"Q8CAR0",16000,NULL
"Q8K0G9",240120,NULL
"Q8VEZ5",258342,NULL
"Q8VGL5",258958,NULL
"Q9D3L3",20619,NULL
"G5E895",67861,NULL
"F6WYR6",56706,NULL
"H3BLK5",12389,NULL
"Q3TNB8",30938,NULL
"Q3TXR6",212503,NULL
"Q3UID0",68094,NULL
"Q3V1A4",18205,NULL
"Q3V1C1",77264,NULL
"Q5U4D4",19009,NULL
"Q61406",50702,NULL
"Q8C788",170625,NULL
"Q91Y03",93887,NULL
"Q9CPQ9",353204,NULL
"Q9DAH2",20834,NULL
"A2AQR4",22722,NULL
"B1ASA3",54383,NULL
"B2RUF0",53422,NULL
"D3Z0J6",17220,NULL
"F1T2M3",18736,NULL
"G3UYE7",22774,NULL
"G3UWF7",78754,NULL
"G3X8R8",239719,NULL
"Q05DV1",18984,NULL
"Q3TJ55",13852,NULL
"Q3U2K8",231801,NULL
"Q3UDD3",73826,NULL
"Q3UTT3",622139,NULL
"Q3V0P9",213450,NULL
"Q3V1P3",381409,NULL
"Q3V3N7",52028,NULL
"Q61635",15953,NULL
"Q7TRX4",18321,NULL
"Q810G1",230398,NULL
"Q8BHV4",622976,NULL
"Q8BQU0",72284,NULL
"Q8C8S0",320633,NULL
"Q8HWE5",243864,NULL
"Q8VFN8",258610,NULL
"Q8VG74",258805,NULL
"A6H685",70993,NULL
"E9Q3J3",320604,NULL
"G3X8U9",26419,NULL
"G3X9G2",50932,NULL
"G5E883",68981,NULL
"Q3UZ22",17122,NULL
"Q6P2B2",214897,NULL
"Q6PAP2",21846,NULL
"Q7TQW8",258257,NULL
"Q7TR38",258640,NULL
"Q7TR70",258403,NULL
"Q7TRA1",258166,NULL
"Q80YQ1",21825,NULL
"Q8BSB7",21788,NULL
"Q9D405",71151,NULL
"Q9D5H8",21812,NULL
"Q9DA81",75524,NULL
"Q9EQW4",337924,NULL
"Q9QX15",12722,NULL
"A2ATY4",241311,NULL
"A2AWL1",331529,NULL
"A2AWL1",666040,NULL
"B7ZP19",380732,NULL
"B8JK56",104111,NULL
"D3Z6S7",207683,NULL
"E9Q507",76022,NULL
"G3UVU5",100855,NULL
"G3UVU5",102641289,NULL
"G5E852",16452,NULL
"G5E919",22192,NULL
"Q4KXB5",277343,NULL
"Q561M1",11431,NULL
"Q5F2A4",69583,NULL
"Q5SWK4",13591,NULL
"Q812G4",12633,NULL
"Q8BG20",69740,NULL
"Q9JI43",57737,NULL
"A2ALX6",11856,NULL
"A2ATW2",100042690,NULL
"A2ATW2",257665,NULL
"B2RXC6",218832,NULL
"E0CZ58",96875,NULL
"E9Q2V5",231807,NULL
"O35192",22310,NULL
"Q3UFC0",80334,NULL
"Q3V0X0",194735,NULL
"Q497R9",100041774,NULL
"Q497R9",108978,NULL
"Q497R9",544990,NULL
"Q7TR84",259151,NULL
"Q810Y8",347712,NULL
"Q8BPQ2",23849,NULL
"Q8VGF5",258897,NULL
"Q9D420",71162,NULL
"Q9QX99",21908,NULL
"A3KMF4",17355,NULL
"B1ATD5",74302,NULL
"B7ZMU0",100737,NULL
"B8QI35",76787,NULL
"E9PV63",14866,NULL
"G3X960",71709,NULL
"G5E8G3",330908,NULL
"G5E8H9",216453,NULL
"Q3UVI3",22061,NULL
"Q3V117",104112,NULL
"Q78Y73",67000,NULL
"Q8R270",171273,NULL
"Q8VGI8",258930,NULL
"Q9EQ87",258434,NULL
"A2ASM7",15431,NULL
"B2RXE2",277973,NULL
"E9PUZ0",328563,NULL
"G5E8G0",11991,NULL
"Q4VAD4",22754,NULL
"Q7TRI5",258232,NULL
"Q7TS02",258609,NULL
"Q8BFQ1",19156,NULL
"Q8BQ38",19091,NULL
"Q8JZX1",110187,NULL
"Q9QXI6",20537,NULL
"B2KF54",224647,NULL
"D6RJ78",224902,NULL
"G3X8Y7",26568,NULL
"G3X9U9",66437,NULL
"G3X9Y5",140630,NULL
"K7N778",434017,NULL
"Q3TJ22",227290,NULL
"Q3TPE1",22371,NULL
"Q7TR71",259082,NULL
"Q8BKP2",230162,NULL
"Q8BNQ4",78912,NULL
"Q8C0E9",234353,NULL
"Q8CDV7",12495,NULL
"Q8K3N5",209824,NULL
"Q8VEU2",258283,NULL
"Q8VF83",258439,NULL
"Q8VGY8",259088,NULL
"Q8VH21",259125,NULL
"Q9WTJ9",16642,NULL
"A2A7A2",100041677,NULL
"A9YVJ5",634650,NULL
"B2RW11",545554,NULL
"B7ZNB2",207854,NULL
"G5E8P2",110596,NULL
"J3QMQ9",100041362,NULL
"J3QPJ2",100040786,NULL
"J3QPJ2",100861889,NULL
"J3QPJ2",100861937,NULL
"J3QPJ2",102641780,NULL
"O54832",13529,NULL
"Q0P5Z5",223648,NULL
"Q2Q5T5",653016,NULL
"Q3UGN9",20844,NULL
"Q3TLP8",19353,NULL
"Q3UIA3",70122,NULL
"Q3UMJ8",14634,NULL
"Q3V061",432613,NULL
"Q3UR91",80913,NULL
"Q4KL21",432442,NULL
"Q5FWA1",100042275,NULL
"Q7TNF4",16593,NULL
"Q7TQR7",258117,NULL
"Q8BPK2",67917,NULL
"Q8C879",80902,NULL
"Q8VFK4",258570,NULL
"Q8VFU7",258672,NULL
"Q8VFX1",258696,NULL
"Q9D5T2",70901,NULL
"Q9Z0I6",20556,NULL
"B1AYN9",385380,NULL
"B2RT44",381338,NULL
"B7ZWG4",195359,NULL
"G5E8I7",13532,NULL
"J3QJV7",54189,NULL
"Q27ZI8",218268,NULL
"Q3UK02",78523,NULL
"Q3UNN4",20588,NULL
"Q3YAA5",80334,NULL
"Q7TNK4",69256,NULL
"Q8BNW6",71096,NULL
"Q8CGV8",118453,NULL
"Q8K426",245195,NULL
"Q91W94",235907,NULL
"Q9D2T2",22024,NULL
"Q9D4D3",74426,NULL
"Q9DAY7",80509,NULL
"Q9DBL0",11548,NULL
"A0A087WR04",213409,NULL
"A6ZI44",11674,NULL
"B2KG29",108098,NULL
"G3UWH1",56738,NULL
"J3QPY3",623459,NULL
"Q148B2",17537,NULL
"Q14DJ8",12005,NULL
"Q3U3L6",27027,NULL
"Q3U5H1",110326,NULL
"Q3UCG9",67338,NULL
"Q3UTJ7",353156,NULL
"Q5F2A1",619441,NULL
"Q5NCD3",258495,NULL
"Q6NVH0",383103,NULL
"Q8BTE5",68554,NULL
"Q8BX20",435337,NULL
"Q8C646",100861668,NULL
"Q8VDV7",67249,NULL
"Q8VF02",258351,NULL
"Q9CQF7",67199,NULL
"Q9D350",71468,NULL
"A0A087WSF4",208111,NULL
"A0A4W9",320840,NULL
"A2A860",22378,NULL
"A2AFI8",194590,NULL
"A2RT31",258325,NULL
"A3KGI3",76464,NULL
"A6X8Z8",56375,NULL
"B2RR25",94089,NULL
"D3Z7M3",620928,NULL
"E9Q4V5",100043224,NULL
"E9Q4V5",100043247,NULL
"I7HJS7",66294,NULL
"J3QPR6",215919,NULL
"Q3TBW3",18707,NULL
"Q3TSR0",58193,NULL
"Q6W9L1",14990,NULL
"Q7TR40",258101,NULL
"Q8CFQ9",233908,NULL
"Q8R2E1",171186,NULL
"Q9DAV6",20706,NULL
"A0A087WS88",209743,NULL
"A2AEX8",14199,NULL
"B7ZNY3",93742,NULL
"D3Z6D2",29819,NULL
"G3X8R5",69232,NULL
"G3X9N4",71834,NULL
"G5E8U1",231583,NULL
"Q3TSM1",77053,NULL
"Q3U3M9",56620,NULL
"Q8BRR9",18573,NULL
"Q8VF62",258412,NULL
"Q8VGK8",258951,NULL
"Q8VGN4",18347,NULL
"Q9DBV7",18044,NULL
"S4R1I6",13207,NULL
"E9PUR6",14815,NULL
"E9Q3R6",67911,NULL
"G3X956",114741,NULL
"K9J7G6",100042964,NULL
"K9J7G6",100043043,NULL
"Q3V3W4",381990,NULL
"Q3YAB2",80906,NULL
"Q4QY34",574081,NULL
"Q5ERJ0",634825,NULL
"Q5SQ27",380683,NULL
"Q76I99",387564,NULL
"Q7TR18",258060,NULL
"Q7TS19",258600,NULL
"Q8C4K7",18626,NULL
"Q8C634",381816,NULL
"Q8VGC7",258866,NULL
"Q8VGU2",259038,NULL
"Q91VZ5",15937,NULL
"Q9D9G7",73481,NULL
"A2ANE1",621852,NULL
"A6H699",382406,NULL
"G3X906",66501,NULL
"H3BLI9",21807,NULL
"O08806",20710,NULL
"Q148X5",71750,NULL
"Q1L2D9",13607,NULL
"Q30KN7",654457,NULL
"Q3UFC6",13512,NULL
"Q3V0S2",436199,NULL
"Q6P5P0",18439,NULL
"Q6PE80",26362,NULL
"Q78GB8",26414,NULL
"Q80T06",66656,NULL
"Q8BJR7",74201,NULL
"Q8CDT9",233918,NULL
"Q9CQB4",67530,NULL
"Q9D3W1",71236,NULL
"Q9JKE1",58218,NULL
"A2BIN1",100039008,NULL
"B2RWK3",667055,NULL
"B8JJC8",21678,NULL
"G5E8E0",56533,NULL
"G5E8G4",232358,NULL
"G5E8Y8",241494,NULL
"Q0P645",329421,NULL
"Q80WU2",14787,NULL
"Q8BT23",15387,NULL
"Q8CFK4",21682,NULL
"Q8VFA1",258457,NULL
"Q99J74",80286,NULL
"Q9CZ70",66598,NULL
"A9P6P9",71099,NULL
"B2RRC9",14069,NULL
"B1AX85",77883,NULL
"E9Q0X9",52535,NULL
"G3X8R9",11542,NULL
"G3X946",226604,NULL
"G3X9D6",28194,NULL
"Q3UTA4",666806,NULL
"Q3UY21",17441,NULL
"Q3V460",228715,NULL
"Q7TR85",258245,NULL
"Q7TRX8",193053,NULL
"Q8BSY3",21387,NULL
"Q8BVL6",109222,NULL
"Q8VG76",258807,NULL
"Q8VGM7",258971,NULL
"Q91WU0",234564,NULL
"S4R2L7",83922,NULL
"A2RSL7",74054,NULL
"B1AZL1",212632,NULL
"D3Z707",56388,NULL
"E0CZE3",75607,NULL
"G3X975",71941,NULL
"I7HPB3",68916,NULL
"L0N7N1",381293,NULL
"O54909",19683,NULL
"Q3TDN1",11765,NULL
"Q3TDW6",11787,NULL
"Q80ZT2",381714,NULL
"Q80XU2",20779,NULL
"Q8CAG6",56193,NULL
"Q8R2D0",171197,NULL
"Q8R1V9",97541,NULL
"Q8R2D6",171191,NULL
"Q8VF73",258425,NULL
"Q9CPN7",73626,NULL
"A2BE20",100190996,NULL
"A2BE20",100503949,NULL
"B1AXS7",56364,NULL
"B3F5L4",244234,NULL
"D3Z4X4",226421,NULL
"E9Q1I5",17250,NULL
"G3X9T1",69930,NULL
"G5E912",67911,NULL
"M0QW88",15468,NULL
"Q3TP97",71807,NULL
"Q3UKX5",107849,NULL
"Q6PCX8",71591,NULL
"Q7TR95",258562,NULL
"Q8BMT6",218311,NULL
"Q9CPR0",21984,NULL
"Q9CPU3",67663,NULL
"Q9EQ29",76389,NULL
"A2AG83",53380,NULL
"A2APL5",20511,NULL
"B5B2R5",18019,NULL
"D3YTS8",171286,NULL
"Q0VGV0",243905,NULL
"Q3UNH9",21357,NULL
"Q5ST18",171212,NULL
"Q6XLQ8",12321,NULL
"Q7TPX5",233168,NULL
"Q7TR87",257916,NULL
"Q7TS06",257905,NULL
"Q8C3V4",20846,NULL
"Q8C7R2",100861615,NULL
"Q8VF69",258421,NULL
"Q8VFY0",258705,NULL
"Q9QUK9",103964,NULL
"A2AU34",108832,NULL
"A2AJ21",18146,NULL
"A2RTT5",171227,NULL
"B7FAU9",192176,NULL
"C7TQ59",12288,NULL
"B7ZWM8",70144,NULL
"F6RV17",52432,NULL
"G3XA16",29866,NULL
"G5E856",67287,NULL
"J3QP73",100861880,NULL
"J3QP73",100861891,NULL
"J3QP73",100861901,NULL
"J3QP73",627488,NULL
"J3QP73",637578,NULL
"J3QP73",667692,NULL
"Q14AZ4",243262,NULL
"Q3U860",71302,NULL
"Q3UT11",333467,NULL
"Q8BG13",19652,NULL
"Q8BG62",72139,NULL
"Q8C4M9",68558,NULL
"Q8VFF7",258521,NULL
"Q8VF29",258379,NULL
"Q8VHH8",140806,NULL
"Q91WF0",66826,NULL
"Q91X75",13087,NULL
"Q9CQX6",27366,NULL
"Q9R0K2",258206,NULL
"S4R1K3",23832,NULL
"A2BE23",100043387,NULL
"A2BE23",668030,NULL
"A2BI45",574438,NULL
"G3UWA8",243407,NULL
"G3X8P9",11761,NULL
"G3X9F5",21892,NULL
"Q3UKP1",50721,NULL
"Q3UQ09",245269,NULL
"Q8BS54",100177,NULL
"Q8CIU6",53332,NULL
"Q8R2P8",85305,NULL
"Q8VFU5",258670,NULL
"Q8VGJ8",258941,NULL
"Q9DAI5",76386,NULL
"R4GML1",195208,NULL
"A2A8Z3",108802,NULL
"A2RSX9",99889,NULL
"B9EHT6",14268,NULL
"B9EJ86",237542,NULL
"D3Z1S5",68957,NULL
"J3QJT8",102632326,NULL
"J3QJT8",102633253,NULL
"J3QJT8",102634181,NULL
"J3QJT8",102635139,NULL
"J3QJT8",102637473,NULL
"J3QJT8",102640729,NULL
"Q3UU93",19276,NULL
"Q5D078",19736,NULL
"Q6QX36",320148,NULL
"Q7TQK0",72949,NULL
"Q7TQT5",404336,NULL
"Q7TR17",258167,NULL
"Q7TRP7",258309,NULL
"Q7TRX7",259011,NULL
"Q7TSI6",22325,NULL
"Q8BTE6",66107,NULL
"Q8CDY9",93878,NULL
"Q8R2D9",171188,NULL
"Q8VD70",85030,NULL
"Q8VG94",258828,NULL
"Q8VGG6",258908,NULL
"Q99K45",235050,NULL
"Q99N75",84543,NULL
"Q9EPG2",259037,NULL
"S4R2G9",67861,NULL
"B1ASA2",54383,NULL
"B7ZMQ5",233274,NULL
"B7ZW98",11733,NULL
"D3Z5H2",57434,NULL
"E0CZ32",26919,NULL
